Year,Month,Day,Hour,Minute,Second,Temp(Sensor),Temp(WC),Hum(Sensor),Hum(WC),BatteryLevel,BatteryCharging,CloudForecast

2017,3,4,5,44,40,11.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,45,41,11.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,46,43,11.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,47,44,11.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,48,46,11.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,49,47,11.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,50,49,11.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,51,50,11.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,52,51,11.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,53,53,11.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,54,54,11.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,55,56,11.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,56,57,11.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,57,59,11.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,5,59,0,11.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,0,2,11.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,1,3,11.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,2,5,11.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,3,6,11.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,4,8,11.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,5,9,11.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,6,11,11.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,7,12,11.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,8,14,11.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,9,15,11.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,10,16,11.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,11,18,11.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,12,19,11.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,13,21,11.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,14,22,11.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,15,24,11.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,16,25,11.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,17,27,11.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,18,28,11.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,19,30,11.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,20,31,11.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,21,33,11.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,22,34,11.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,23,36,11.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,24,37,11.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,25,38,11.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,26,40,11.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,27,41,11.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,28,43,11.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,29,44,11.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,30,46,11.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,31,47,11.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,32,49,11.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,33,50,11.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,34,52,11.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,35,53,11.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,36,55,11.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,37,56,11.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,38,58,11.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,39,59,11.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,41,1,11.00,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,42,2,11.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,43,3,11.00,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,44,5,11.00,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,45,6,11.00,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,46,8,11.00,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,47,9,10.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,48,11,10.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,49,12,10.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,50,14,10.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,51,15,10.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,52,17,10.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,53,18,10.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,54,20,10.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,55,21,10.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,56,23,10.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,57,24,10.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,58,25,10.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,6,59,27,10.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,0,28,10.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,1,30,10.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,2,31,10.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,3,33,10.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,4,34,10.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,5,36,10.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,6,37,10.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,7,39,10.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,8,40,10.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,9,42,10.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,10,43,10.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,11,45,10.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,12,46,10.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,13,48,10.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,14,49,10.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,15,50,10.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,16,52,10.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,17,53,10.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,18,55,10.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,19,56,10.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,20,58,10.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,21,59,10.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,23,1,10.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,24,2,10.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,25,4,10.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,26,5,10.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,27,7,10.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,28,8,10.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,29,10,10.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,30,11,10.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,31,12,10.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,32,14,10.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,33,15,10.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,34,17,10.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,35,18,10.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,36,20,10.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,37,21,10.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,38,23,10.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,39,24,10.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,40,26,10.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,41,27,10.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,42,29,10.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,43,30,10.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,44,32,10.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,45,33,10.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,46,34,10.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,47,36,10.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,48,37,10.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,49,39,10.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,50,40,10.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,51,42,10.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,52,43,10.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,53,45,10.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,54,46,10.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,55,48,10.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,56,49,10.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,57,51,10.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,58,52,10.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,7,59,54,10.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,0,55,10.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,1,56,10.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,2,58,10.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,3,59,10.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,5,1,10.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,6,2,10.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,7,4,10.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,8,5,10.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,9,7,10.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,10,8,10.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,11,10,10.00,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,12,11,10.00,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,13,13,10.00,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,14,14,10.00,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,15,16,10.00,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,16,17,10.00,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,17,18,10.00,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,18,20,10.00,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,19,21,9.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,20,23,9.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,21,24,9.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,22,26,9.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,23,27,9.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,24,29,9.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,25,30,9.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,26,32,9.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,27,33,9.90,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,28,35,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,29,36,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,30,37,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,31,39,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,32,40,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,33,42,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,34,43,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,35,45,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,36,46,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,37,48,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,38,49,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,39,51,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,40,52,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,41,54,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,42,55,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,43,57,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,44,58,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,45,59,9.80,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,47,1,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,48,2,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,49,4,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,50,5,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,51,7,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,52,8,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,53,10,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,54,11,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,55,13,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,56,14,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,57,16,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,58,17,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,8,59,18,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,0,20,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,1,21,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,2,23,9.70,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,3,24,9.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,4,26,9.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,5,27,9.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,6,29,9.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,7,30,9.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,8,32,9.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,9,33,9.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,10,35,9.60,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,11,36,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,12,38,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,13,39,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,14,40,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,15,42,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,16,43,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,17,45,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,18,46,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,19,48,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,20,49,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,21,51,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,22,52,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,23,54,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,24,55,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,25,57,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,26,58,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,28,0,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,29,1,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,30,2,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,31,4,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,32,5,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,33,7,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,34,8,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,35,10,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,36,11,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,37,13,9.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,38,14,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,39,16,9.50,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,40,17,9.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,41,19,9.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,42,20,9.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,43,22,9.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,44,23,9.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,45,24,9.40,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,46,26,9.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,47,27,9.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,48,29,9.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,49,30,9.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,50,32,9.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,51,33,9.30,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,52,35,9.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,53,36,9.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,54,38,9.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,55,39,9.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,56,41,9.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,57,42,9.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,58,43,9.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,9,59,45,9.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,0,46,9.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,1,48,9.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,2,49,9.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,3,51,9.20,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,4,52,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,5,54,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,6,55,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,7,57,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,8,58,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,10,0,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,11,1,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,12,3,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,13,4,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,14,5,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,15,7,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,16,8,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,17,10,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,18,11,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,19,13,9.10,8.166666666666668,99.90,96,0.96,true,ERROR

2017,3,4,10,20,14,9.10,8.166666666666668,99.90,96,0.93,true,ERROR

2017,3,4,10,21,16,9.00,8.166666666666668,99.90,96,0.93,true,ERROR

2017,3,4,10,22,17,9.10,8.166666666666668,99.90,96,0.93,true,ERROR

